fSalesPrimaryKey,ProductID,SalesRepID,Location,Date,Units,PercentOfStandardCost,RevenueDiscount
1,4,6,Germany;Dresden,2.1.2014,145,0.954,0.55
419,5,7,Germany;Frankfurt,13.1.2014,39,0.955,0.15
420,9,6,Germany;Dresden,13.1.2014,36,0.955,0.15
421,3,7,Germany;Frankfurt,13.1.2014,36,0.955,0.15
422,3,7,Germany;Frankfurt,13.1.2014,32,0.955,0.15
423,5,5,Germany;Berlin,13.1.2014,31,0.955,0.15
424,4,5,Germany;Berlin,13.1.2014,29,0.955,0.15
425,1,7,Germany;Frankfurt,13.1.2014,29,0.955,0.15
426,1,4,Germany;Frankfurt,13.1.2014,27,0.955,0.15
427,5,5,Germany;Berlin,13.1.2014,24,0.955,0.01
428,1,4,Germany;Frankfurt,13.1.2014,23,0.955,0.01
429,7,5,Germany;Berlin,13.1.2014,19,0.955,0.01
430,3,5,Germany;Berlin,13.1.2014,19,0.955,0.01
431,10,1,Czech republic;Prague,13.1.2014,18,0.955,0.01
432,1,5,Germany;Berlin,13.1.2014,17,0.955,0.01
433,7,5,Germany;Berlin,13.1.2014,14,0.955,0.01
434,11,5,Germany;Berlin,13.1.2014,14,0.955,0.01
435,7,5,Germany;Berlin,13.1.2014,4,0.955,0
436,11,5,Germany;Berlin,13.1.2014,1,0.955,0
437,2,7,Germany;Frankfurt,13.1.2014,1,0.955,0
438,9,7,Germany;Frankfurt,14.1.2014,145,0.95,0.55
439,8,4,Germany;Frankfurt,14.1.2014,142,0.95,0.55
440,6,5,Germany;Berlin,14.1.2014,141,0.95,0.55
441,8,1,Czech republic;Prague,14.1.2014,137,0.95,0.55
442,9,3,Czech republic;Ostrava,14.1.2014,136,0.95,0.55
443,8,7,Germany;Frankfurt,14.1.2014,132,0.95,0.55
444,6,6,Germany;Dresden,14.1.2014,131,0.95,0.55
445,11,7,Germany;Frankfurt,14.1.2014,128,0.95,0.55
446,9,5,Germany;Berlin,14.1.2014,126,0.95,0.55
447,7,5,Germany;Berlin,14.1.2014,124,0.95,0.55
448,7,3,Czech republic;Ostrava,14.1.2014,122,0.95,0.55
449,7,5,Germany;Berlin,14.1.2014,121,0.95,0.55
450,7,5,Germany;Berlin,14.1.2014,115,0.95,0.55
451,9,1,Czech republic;Prague,14.1.2014,115,0.95,0.55
452,4,5,Germany;Berlin,14.1.2014,111,0.95,0.55
453,6,7,Germany;Frankfurt,14.1.2014,108,0.95,0.55
454,1,7,Germany;Frankfurt,14.1.2014,107,0.95,0.55
455,4,1,Czech republic;Prague,14.1.2014,106,0.95,0.55
456,5,5,Germany;Berlin,14.1.2014,106,0.95,0.55
457,6,5,Germany;Berlin,14.1.2014,101,0.95,0.55
458,9,7,Germany;Frankfurt,14.1.2014,98,0.95,0.4
459,5,5,Germany;Berlin,14.1.2014,94,0.95,0.4
460,2,5,Germany;Berlin,14.1.2014,94,0.95,0.4
461,7,5,Germany;Berlin,14.1.2014,91,0.95,0.4
462,9,5,Germany;Berlin,14.1.2014,90,0.95,0.4
463,1,5,Germany;Berlin,14.1.2014,81,0.95,0.4
464,9,2,Denmark;Copenhagen,14.1.2014,75,0.95,0.15
465,2,1,Czech republic;Prague,14.1.2014,74,0.95,0.15
466,4,2,Denmark;Copenhagen,14.1.2014,73,0.95,0.15
467,3,4,Germany;Frankfurt,14.1.2014,72,0.95,0.15
468,2,1,Czech republic;Prague,14.1.2014,71,0.95,0.15
469,3,4,Germany;Frankfurt,14.1.2014,69,0.95,0.15
470,9,3,Czech republic;Ostrava,14.1.2014,68,0.95,0.15
471,11,2,Denmark;Copenhagen,14.1.2014,60,0.95,0.15
472,4,5,Germany;Berlin,14.1.2014,59,0.95,0.15
473,1,6,Germany;Dresden,14.1.2014,59,0.95,0.15
474,10,5,Germany;Berlin,14.1.2014,50,0.95,0.15
475,1,4,Germany;Frankfurt,14.1.2014,47,0.95,0.15
476,10,2,Denmark;Copenhagen,14.1.2014,43,0.95,0.15
477,4,5,Germany;Berlin,14.1.2014,41,0.95,0.15
478,5,5,Germany;Berlin,14.1.2014,38,0.95,0.15
479,6,5,Germany;Berlin,14.1.2014,36,0.95,0.15
480,2,3,Czech republic;Brno,14.1.2014,35,0.95,0.15
481,5,5,Germany;Berlin,14.1.2014,31,0.95,0.15
482,3,2,Denmark;Copenhagen,14.1.2014,29,0.95,0.15
483,10,1,Czech republic;Prague,14.1.2014,29,0.95,0.15
484,5,7,Germany;Frankfurt,14.1.2014,27,0.95,0.15
485,2,2,Denmark;Copenhagen,14.1.2014,26,0.95,0.15
486,11,7,Germany;Frankfurt,14.1.2014,23,0.95,0.01
487,7,7,Germany;Frankfurt,14.1.2014,23,0.95,0.01
488,1,5,Germany;Berlin,14.1.2014,22,0.95,0.01
489,8,7,Germany;Frankfurt,14.1.2014,18,0.95,0.01
490,4,4,Germany;Frankfurt,14.1.2014,16,0.95,0.01
491,10,6,Germany;Dresden,14.1.2014,5,0.95,0
492,6,7,Germany;Frankfurt,14.1.2014,4,0.95,0
493,11,5,Germany;Berlin,15.1.2014,147,0.941,0.55
494,6,7,Germany;Frankfurt,15.1.2014,142,0.941,0.55
495,8,5,Germany;Berlin,15.1.2014,141,0.941,0.55
496,4,5,Germany;Berlin,15.1.2014,139,0.941,0.55
497,8,7,Germany;Frankfurt,15.1.2014,133,0.941,0.55
498,5,7,Germany;Frankfurt,15.1.2014,129,0.941,0.55
499,8,2,Denmark;Copenhagen,15.1.2014,128,0.941,0.55
500,7,6,Germany;Dresden,15.1.2014,124,0.941,0.55
501,8,5,Germany;Berlin,15.1.2014,122,0.941,0.55
502,5,3,Czech republic;Brno,15.1.2014,122,0.941,0.55
503,2,7,Germany;Frankfurt,15.1.2014,121,0.941,0.55
504,1,7,Germany;Frankfurt,15.1.2014,115,0.941,0.55
505,9,5,Germany;Berlin,15.1.2014,106,0.941,0.55
506,10,6,Germany;Dresden,15.1.2014,106,0.941,0.55
507,5,7,Germany;Frankfurt,15.1.2014,103,0.941,0.55
508,3,5,Germany;Berlin,15.1.2014,103,0.941,0.55
509,4,1,Czech republic;Prague,15.1.2014,101,0.941,0.55
510,9,1,Czech republic;Prague,15.1.2014,100,0.941,0.55
511,3,4,Germany;Frankfurt,15.1.2014,99,0.941,0.4
512,9,4,Germany;Frankfurt,15.1.2014,99,0.941,0.4
513,9,7,Germany;Frankfurt,15.1.2014,96,0.941,0.4
514,6,5,Germany;Berlin,15.1.2014,75,0.941,0.15
515,3,6,Germany;Dresden,15.1.2014,68,0.941,0.15
516,4,1,Czech republic;Prague,15.1.2014,66,0.941,0.15
517,5,4,Germany;Frankfurt,15.1.2014,64,0.941,0.15
518,3,5,Germany;Berlin,15.1.2014,60,0.941,0.15
519,10,3,Czech republic;Ostrava,15.1.2014,57,0.941,0.15
520,2,6,Germany;Dresden,15.1.2014,52,0.941,0.15
521,6,3,Czech republic;Brno,15.1.2014,49,0.941,0.15
522,8,5,Germany;Berlin,15.1.2014,48,0.941,0.15
523,6,5,Germany;Berlin,15.1.2014,45,0.941,0.15
524,4,1,Czech republic;Prague,15.1.2014,45,0.941,0.15
525,3,5,Germany;Berlin,15.1.2014,44,0.941,0.15
526,6,2,Denmark;Copenhagen,15.1.2014,42,0.941,0.15
527,9,2,Denmark;Copenhagen,15.1.2014,41,0.941,0.15
528,3,3,Czech republic;Brno,15.1.2014,39,0.941,0.15
529,4,2,Denmark;Copenhagen,15.1.2014,35,0.941,0.15
530,9,7,Germany;Frankfurt,15.1.2014,30,0.941,0.15
531,4,5,Germany;Berlin,15.1.2014,28,0.941,0.15
532,1,2,Denmark;Copenhagen,15.1.2014,14,0.941,0.01
533,1,5,Germany;Berlin,15.1.2014,13,0.941,0.01
534,1,5,Germany;Berlin,15.1.2014,10,0.941,0
535,1,7,Germany;Frankfurt,15.1.2014,7,0.941,0
536,7,5,Germany;Berlin,15.1.2014,6,0.941,0
537,3,6,Germany;Dresden,15.1.2014,6,0.941,0
538,10,2,Denmark;Copenhagen,15.1.2014,5,0.941,0
539,1,6,Germany;Dresden,16.1.2014,150,0.952,0.55
540,5,7,Germany;Frankfurt,16.1.2014,146,0.952,0.55
541,8,6,Germany;Dresden,16.1.2014,146,0.952,0.55
542,7,6,Germany;Dresden,16.1.2014,140,0.952,0.55
543,4,2,Denmark;Copenhagen,16.1.2014,138,0.952,0.55
544,1,6,Germany;Dresden,16.1.2014,137,0.952,0.55
545,9,7,Germany;Frankfurt,16.1.2014,133,0.952,0.55
546,9,5,Germany;Berlin,16.1.2014,131,0.952,0.55
547,11,3,Czech republic;Ostrava,16.1.2014,129,0.952,0.55
548,4,5,Germany;Berlin,16.1.2014,128,0.952,0.55
549,8,5,Germany;Berlin,16.1.2014,125,0.952,0.55
550,8,2,Denmark;Copenhagen,16.1.2014,124,0.952,0.55
551,9,7,Germany;Frankfurt,16.1.2014,121,0.952,0.55
552,3,6,Germany;Dresden,16.1.2014,118,0.952,0.55
553,3,7,Germany;Frankfurt,16.1.2014,115,0.952,0.55
554,5,5,Germany;Berlin,16.1.2014,110,0.952,0.55
555,7,5,Germany;Berlin,16.1.2014,104,0.952,0.55
556,11,6,Germany;Dresden,16.1.2014,103,0.952,0.55
557,7,7,Germany;Frankfurt,16.1.2014,95,0.952,0.4
558,9,2,Denmark;Copenhagen,16.1.2014,88,0.952,0.4
559,3,6,Germany;Dresden,16.1.2014,85,0.952,0.4
560,2,5,Germany;Berlin,16.1.2014,83,0.952,0.4
561,3,2,Denmark;Copenhagen,16.1.2014,75,0.952,0.15
562,3,2,Denmark;Copenhagen,16.1.2014,73,0.952,0.15
563,6,5,Germany;Berlin,16.1.2014,70,0.952,0.15
564,7,2,Denmark;Copenhagen,16.1.2014,68,0.952,0.15
565,7,7,Germany;Frankfurt,16.1.2014,67,0.952,0.15
566,6,4,Germany;Frankfurt,16.1.2014,66,0.952,0.15
567,2,7,Germany;Frankfurt,16.1.2014,65,0.952,0.15
568,11,6,Germany;Dresden,16.1.2014,63,0.952,0.15
569,8,5,Germany;Berlin,16.1.2014,60,0.952,0.15
570,5,7,Germany;Frankfurt,16.1.2014,60,0.952,0.15
571,11,5,Germany;Berlin,16.1.2014,55,0.952,0.15
572,5,5,Germany;Berlin,16.1.2014,47,0.952,0.15
573,6,5,Germany;Berlin,16.1.2014,46,0.952,0.15
574,5,4,Germany;Frankfurt,16.1.2014,39,0.952,0.15
575,5,3,Czech republic;Brno,16.1.2014,31,0.952,0.15
576,6,5,Germany;Berlin,16.1.2014,28,0.952,0.15
577,11,7,Germany;Frankfurt,16.1.2014,22,0.952,0.01
578,1,4,Germany;Frankfurt,16.1.2014,20,0.952,0.01
579,9,7,Germany;Frankfurt,16.1.2014,18,0.952,0.01
580,4,5,Germany;Berlin,16.1.2014,17,0.952,0.01
581,4,1,Czech republic;Prague,16.1.2014,15,0.952,0.01
582,5,7,Germany;Frankfurt,16.1.2014,11,0.952,0.01
583,9,5,Germany;Berlin,16.1.2014,7,0.952,0
584,5,5,Germany;Berlin,16.1.2014,6,0.952,0
585,8,7,Germany;Frankfurt,16.1.2014,2,0.952,0
586,11,5,Germany;Berlin,17.1.2014,149,0.949,0.55
587,3,4,Germany;Frankfurt,17.1.2014,144,0.949,0.55
588,6,7,Germany;Frankfurt,17.1.2014,140,0.949,0.55
589,9,4,Germany;Frankfurt,17.1.2014,134,0.949,0.55
590,10,5,Germany;Berlin,17.1.2014,132,0.949,0.55
591,1,7,Germany;Frankfurt,17.1.2014,130,0.949,0.55
592,6,7,Germany;Frankfurt,17.1.2014,125,0.949,0.55
593,7,6,Germany;Dresden,17.1.2014,119,0.949,0.55
594,10,2,Denmark;Copenhagen,17.1.2014,114,0.949,0.55
595,6,4,Germany;Frankfurt,17.1.2014,111,0.949,0.55
596,10,3,Czech republic;Ostrava,17.1.2014,111,0.949,0.55
597,8,7,Germany;Frankfurt,17.1.2014,100,0.949,0.55
598,1,4,Germany;Frankfurt,17.1.2014,98,0.949,0.4
599,3,3,Czech republic;Brno,17.1.2014,96,0.949,0.4
600,6,5,Germany;Berlin,17.1.2014,96,0.949,0.4
601,6,3,Czech republic;Brno,17.1.2014,94,0.949,0.4
602,4,7,Germany;Frankfurt,17.1.2014,86,0.949,0.4
603,3,2,Denmark;Copenhagen,17.1.2014,83,0.949,0.4
604,11,2,Denmark;Copenhagen,17.1.2014,80,0.949,0.4
605,7,5,Germany;Berlin,17.1.2014,80,0.949,0.4
606,9,1,Czech republic;Prague,17.1.2014,80,0.949,0.4
607,6,5,Germany;Berlin,17.1.2014,79,0.949,0.4
608,6,5,Germany;Berlin,17.1.2014,71,0.949,0.15
609,6,7,Germany;Frankfurt,17.1.2014,65,0.949,0.15
610,2,7,Germany;Frankfurt,17.1.2014,52,0.949,0.15
611,8,7,Germany;Frankfurt,17.1.2014,51,0.949,0.15
612,4,5,Germany;Berlin,17.1.2014,46,0.949,0.15
613,8,2,Denmark;Copenhagen,17.1.2014,45,0.949,0.15
614,7,5,Germany;Berlin,17.1.2014,44,0.949,0.15
615,2,1,Czech republic;Prague,17.1.2014,42,0.949,0.15
616,4,3,Czech republic;Brno,17.1.2014,39,0.949,0.15
617,11,5,Germany;Berlin,17.1.2014,39,0.949,0.15
618,9,7,Germany;Frankfurt,17.1.2014,34,0.949,0.15
619,6,5,Germany;Berlin,17.1.2014,30,0.949,0.15
620,2,5,Germany;Berlin,17.1.2014,19,0.949,0.01
621,6,1,Czech republic;Prague,17.1.2014,18,0.949,0.01
622,10,6,Germany;Dresden,17.1.2014,18,0.949,0.01
623,3,7,Germany;Frankfurt,17.1.2014,16,0.949,0.01
624,4,2,Denmark;Copenhagen,17.1.2014,13,0.949,0.01
625,10,5,Germany;Berlin,17.1.2014,7,0.949,0
626,6,7,Germany;Frankfurt,17.1.2014,5,0.949,0
627,2,3,Czech republic;Brno,17.1.2014,2,0.949,0
628,10,5,Germany;Berlin,17.1.2014,1,0.949,0
629,8,6,Germany;Dresden,17.1.2014,1,0.949,0
630,5,5,Germany;Berlin,21.1.2014,149,0.954,0.55
631,8,1,Czech republic;Prague,21.1.2014,146,0.954,0.55
632,10,7,Germany;Frankfurt,21.1.2014,140,0.954,0.55
633,10,7,Germany;Frankfurt,21.1.2014,134,0.954,0.55
634,9,6,Germany;Dresden,21.1.2014,126,0.954,0.55
635,11,2,Denmark;Copenhagen,21.1.2014,123,0.954,0.55
636,3,3,Czech republic;Brno,21.1.2014,122,0.954,0.55
637,6,5,Germany;Berlin,21.1.2014,121,0.954,0.55
638,2,5,Germany;Berlin,21.1.2014,120,0.954,0.55
639,9,5,Germany;Berlin,21.1.2014,119,0.954,0.55
640,2,4,Germany;Frankfurt,21.1.2014,114,0.954,0.55
641,2,7,Germany;Frankfurt,21.1.2014,112,0.954,0.55
642,7,5,Germany;Berlin,21.1.2014,108,0.954,0.55
643,1,4,Germany;Frankfurt,21.1.2014,107,0.954,0.55
644,2,6,Germany;Dresden,21.1.2014,103,0.954,0.55
645,6,7,Germany;Frankfurt,21.1.2014,102,0.954,0.55
646,7,7,Germany;Frankfurt,21.1.2014,95,0.954,0.4
647,3,5,Germany;Berlin,21.1.2014,94,0.954,0.4
648,6,1,Czech republic;Prague,21.1.2014,94,0.954,0.4
649,8,7,Germany;Frankfurt,21.1.2014,92,0.954,0.4
650,10,5,Germany;Berlin,21.1.2014,90,0.954,0.4
651,6,7,Germany;Frankfurt,21.1.2014,89,0.954,0.4
652,11,5,Germany;Berlin,21.1.2014,87,0.954,0.4
653,4,7,Germany;Frankfurt,21.1.2014,86,0.954,0.4
654,5,7,Germany;Frankfurt,21.1.2014,86,0.954,0.4
655,1,3,Czech republic;Brno,21.1.2014,82,0.954,0.4
656,4,2,Denmark;Copenhagen,21.1.2014,69,0.954,0.15
657,8,7,Germany;Frankfurt,21.1.2014,62,0.954,0.15
658,4,4,Germany;Frankfurt,21.1.2014,51,0.954,0.15
659,11,5,Germany;Berlin,21.1.2014,47,0.954,0.15
660,3,2,Denmark;Copenhagen,21.1.2014,47,0.954,0.15
661,8,6,Germany;Dresden,21.1.2014,42,0.954,0.15
662,10,1,Czech republic;Prague,21.1.2014,40,0.954,0.15
663,5,5,Germany;Berlin,21.1.2014,37,0.954,0.15
664,4,5,Germany;Berlin,21.1.2014,34,0.954,0.15
665,6,7,Germany;Frankfurt,21.1.2014,30,0.954,0.15
666,9,1,Czech republic;Prague,21.1.2014,21,0.954,0.01
667,6,3,Czech republic;Brno,21.1.2014,20,0.954,0.01
668,2,5,Germany;Berlin,21.1.2014,19,0.954,0.01
669,9,3,Czech republic;Ostrava,21.1.2014,19,0.954,0.01
670,11,5,Germany;Berlin,21.1.2014,10,0.954,0
671,8,7,Germany;Frankfurt,21.1.2014,10,0.954,0
672,10,4,Germany;Frankfurt,21.1.2014,10,0.954,0
673,2,3,Czech republic;Brno,21.1.2014,9,0.954,0
674,9,7,Germany;Frankfurt,21.1.2014,8,0.954,0
675,9,4,Germany;Frankfurt,21.1.2014,4,0.954,0
676,5,4,Germany;Frankfurt,22.1.2014,149,0.957,0.55
677,10,5,Germany;Berlin,22.1.2014,141,0.957,0.55
678,5,2,Denmark;Copenhagen,22.1.2014,137,0.957,0.55
679,7,1,Czech republic;Prague,22.1.2014,133,0.957,0.55
680,1,1,Czech republic;Prague,22.1.2014,131,0.957,0.55
681,4,7,Germany;Frankfurt,22.1.2014,131,0.957,0.55
682,6,2,Denmark;Copenhagen,22.1.2014,129,0.957,0.55
683,6,7,Germany;Frankfurt,22.1.2014,122,0.957,0.55
684,6,2,Denmark;Copenhagen,22.1.2014,121,0.957,0.55
685,5,7,Germany;Frankfurt,22.1.2014,119,0.957,0.55
686,7,7,Germany;Frankfurt,22.1.2014,119,0.957,0.55
687,1,5,Germany;Berlin,22.1.2014,118,0.957,0.55
688,4,1,Czech republic;Prague,22.1.2014,116,0.957,0.55
689,10,1,Czech republic;Prague,22.1.2014,114,0.957,0.55
690,8,7,Germany;Frankfurt,22.1.2014,111,0.957,0.55
691,10,3,Czech republic;Ostrava,22.1.2014,109,0.957,0.55
692,9,7,Germany;Frankfurt,22.1.2014,109,0.957,0.55
693,6,7,Germany;Frankfurt,22.1.2014,106,0.957,0.55
694,7,7,Germany;Frankfurt,22.1.2014,106,0.957,0.55
695,6,7,Germany;Frankfurt,22.1.2014,104,0.957,0.55
696,7,7,Germany;Frankfurt,22.1.2014,101,0.957,0.55
697,4,7,Germany;Frankfurt,22.1.2014,92,0.957,0.4
698,4,4,Germany;Frankfurt,22.1.2014,91,0.957,0.4
699,11,7,Germany;Frankfurt,22.1.2014,87,0.957,0.4
700,3,5,Germany;Berlin,22.1.2014,86,0.957,0.4
701,9,4,Germany;Frankfurt,22.1.2014,77,0.957,0.4
702,9,5,Germany;Berlin,22.1.2014,76,0.957,0.4
703,6,5,Germany;Berlin,22.1.2014,75,0.957,0.15
704,10,5,Germany;Berlin,22.1.2014,74,0.957,0.15
705,9,5,Germany;Berlin,22.1.2014,73,0.957,0.15
706,5,5,Germany;Berlin,22.1.2014,63,0.957,0.15
707,3,5,Germany;Berlin,22.1.2014,62,0.957,0.15
708,3,7,Germany;Frankfurt,22.1.2014,61,0.957,0.15
709,11,7,Germany;Frankfurt,22.1.2014,56,0.957,0.15
710,2,3,Czech republic;Brno,22.1.2014,56,0.957,0.15
711,6,2,Denmark;Copenhagen,22.1.2014,48,0.957,0.15
712,11,4,Germany;Frankfurt,22.1.2014,45,0.957,0.15
713,5,7,Germany;Frankfurt,22.1.2014,43,0.957,0.15
714,8,5,Germany;Berlin,22.1.2014,42,0.957,0.15
715,6,4,Germany;Frankfurt,22.1.2014,41,0.957,0.15
716,1,5,Germany;Berlin,22.1.2014,38,0.957,0.15
717,8,2,Denmark;Copenhagen,22.1.2014,38,0.957,0.15
718,7,3,Czech republic;Ostrava,22.1.2014,36,0.957,0.15
719,4,5,Germany;Berlin,22.1.2014,35,0.957,0.15
720,1,5,Germany;Berlin,22.1.2014,34,0.957,0.15
721,5,7,Germany;Frankfurt,22.1.2014,26,0.957,0.15
722,6,2,Denmark;Copenhagen,22.1.2014,25,0.957,0.01
723,2,5,Germany;Berlin,22.1.2014,23,0.957,0.01
724,10,5,Germany;Berlin,22.1.2014,20,0.957,0.01
725,3,5,Germany;Berlin,22.1.2014,16,0.957,0.01
726,8,2,Denmark;Copenhagen,22.1.2014,10,0.957,0
727,2,6,Germany;Dresden,22.1.2014,4,0.957,0
728,8,3,Czech republic;Ostrava,23.1.2014,149,0.962,0.55
729,3,5,Germany;Berlin,23.1.2014,147,0.962,0.55
730,11,3,Czech republic;Ostrava,23.1.2014,146,0.962,0.55
731,5,5,Germany;Berlin,23.1.2014,145,0.962,0.55
732,4,2,Denmark;Copenhagen,23.1.2014,143,0.962,0.55
733,7,3,Czech republic;Ostrava,23.1.2014,142,0.962,0.55
734,10,2,Denmark;Copenhagen,23.1.2014,129,0.962,0.55
735,5,5,Germany;Berlin,23.1.2014,125,0.962,0.55
736,2,4,Germany;Frankfurt,23.1.2014,116,0.962,0.55
737,9,5,Germany;Berlin,23.1.2014,115,0.962,0.55
738,9,5,Germany;Berlin,23.1.2014,109,0.962,0.55
739,10,5,Germany;Berlin,23.1.2014,105,0.962,0.55
740,4,2,Denmark;Copenhagen,23.1.2014,99,0.962,0.4
741,3,5,Germany;Berlin,23.1.2014,98,0.962,0.4
742,11,1,Czech republic;Prague,23.1.2014,95,0.962,0.4
743,6,3,Czech republic;Brno,23.1.2014,92,0.962,0.4
744,6,5,Germany;Berlin,23.1.2014,91,0.962,0.4
745,3,2,Denmark;Copenhagen,23.1.2014,81,0.962,0.4
746,6,5,Germany;Berlin,23.1.2014,81,0.962,0.4
747,6,7,Germany;Frankfurt,23.1.2014,76,0.962,0.4
748,6,5,Germany;Berlin,23.1.2014,75,0.962,0.15
749,7,5,Germany;Berlin,23.1.2014,72,0.962,0.15
750,1,6,Germany;Dresden,23.1.2014,69,0.962,0.15
751,8,4,Germany;Frankfurt,23.1.2014,69,0.962,0.15
752,11,5,Germany;Berlin,23.1.2014,64,0.962,0.15
753,10,7,Germany;Frankfurt,23.1.2014,62,0.962,0.15
754,1,7,Germany;Frankfurt,23.1.2014,55,0.962,0.15
755,2,5,Germany;Berlin,23.1.2014,52,0.962,0.15
756,4,3,Czech republic;Brno,23.1.2014,38,0.962,0.15
757,4,5,Germany;Berlin,23.1.2014,29,0.962,0.15
758,9,7,Germany;Frankfurt,23.1.2014,26,0.962,0.15
759,4,2,Denmark;Copenhagen,23.1.2014,21,0.962,0.01
760,11,7,Germany;Frankfurt,23.1.2014,21,0.962,0.01
761,5,7,Germany;Frankfurt,23.1.2014,19,0.962,0.01
762,6,7,Germany;Frankfurt,23.1.2014,19,0.962,0.01
763,4,3,Czech republic;Brno,23.1.2014,9,0.962,0
764,10,1,Czech republic;Prague,23.1.2014,7,0.962,0
765,10,7,Germany;Frankfurt,23.1.2014,3,0.962,0
766,1,6,Germany;Dresden,24.1.2014,149,0.952,0.55
767,4,1,Czech republic;Prague,24.1.2014,148,0.952,0.55
768,1,5,Germany;Berlin,24.1.2014,148,0.952,0.55
769,1,6,Germany;Dresden,24.1.2014,147,0.952,0.55
770,9,5,Germany;Berlin,24.1.2014,141,0.952,0.55
771,5,7,Germany;Frankfurt,24.1.2014,137,0.952,0.55
772,3,4,Germany;Frankfurt,24.1.2014,136,0.952,0.55
773,4,7,Germany;Frankfurt,24.1.2014,135,0.952,0.55
774,8,5,Germany;Berlin,24.1.2014,134,0.952,0.55
775,5,5,Germany;Berlin,24.1.2014,133,0.952,0.55
776,7,7,Germany;Frankfurt,24.1.2014,127,0.952,0.55
777,4,5,Germany;Berlin,24.1.2014,124,0.952,0.55
778,6,5,Germany;Berlin,24.1.2014,115,0.952,0.55
779,11,7,Germany;Frankfurt,24.1.2014,105,0.952,0.55
780,7,2,Denmark;Copenhagen,24.1.2014,104,0.952,0.55
781,9,6,Germany;Dresden,24.1.2014,93,0.952,0.4
782,1,1,Czech republic;Prague,24.1.2014,89,0.952,0.4
783,9,4,Germany;Frankfurt,24.1.2014,89,0.952,0.4
784,1,5,Germany;Berlin,24.1.2014,82,0.952,0.4
785,11,4,Germany;Frankfurt,24.1.2014,82,0.952,0.4
786,7,4,Germany;Frankfurt,24.1.2014,81,0.952,0.4
787,4,7,Germany;Frankfurt,24.1.2014,79,0.952,0.4
788,5,5,Germany;Berlin,24.1.2014,75,0.952,0.15
789,5,5,Germany;Berlin,24.1.2014,74,0.952,0.15
790,5,6,Germany;Dresden,24.1.2014,73,0.952,0.15
791,11,2,Denmark;Copenhagen,24.1.2014,70,0.952,0.15
792,2,7,Germany;Frankfurt,24.1.2014,70,0.952,0.15
793,7,5,Germany;Berlin,24.1.2014,70,0.952,0.15
794,11,5,Germany;Berlin,24.1.2014,64,0.952,0.15
795,6,1,Czech republic;Prague,24.1.2014,62,0.952,0.15
796,3,7,Germany;Frankfurt,24.1.2014,58,0.952,0.15
797,9,7,Germany;Frankfurt,24.1.2014,54,0.952,0.15
798,4,7,Germany;Frankfurt,24.1.2014,53,0.952,0.15
799,5,5,Germany;Berlin,24.1.2014,52,0.952,0.15
800,4,5,Germany;Berlin,24.1.2014,51,0.952,0.15
801,5,7,Germany;Frankfurt,24.1.2014,50,0.952,0.15
802,2,7,Germany;Frankfurt,24.1.2014,47,0.952,0.15
803,8,6,Germany;Dresden,24.1.2014,40,0.952,0.15
804,9,7,Germany;Frankfurt,24.1.2014,35,0.952,0.15
805,7,6,Germany;Dresden,24.1.2014,31,0.952,0.15
806,10,5,Germany;Berlin,24.1.2014,26,0.952,0.15
807,2,6,Germany;Dresden,24.1.2014,23,0.952,0.01
808,10,7,Germany;Frankfurt,24.1.2014,23,0.952,0.01
809,5,3,Czech republic;Brno,24.1.2014,19,0.952,0.01
810,6,5,Germany;Berlin,24.1.2014,15,0.952,0.01
811,11,6,Germany;Dresden,24.1.2014,14,0.952,0.01
812,5,3,Czech republic;Brno,24.1.2014,13,0.952,0.01
813,8,2,Denmark;Copenhagen,24.1.2014,1,0.952,0
814,2,5,Germany;Berlin,28.1.2014,148,0.948,0.55
815,8,2,Denmark;Copenhagen,28.1.2014,144,0.948,0.55
816,4,5,Germany;Berlin,28.1.2014,141,0.948,0.55
817,2,7,Germany;Frankfurt,28.1.2014,139,0.948,0.55
818,3,4,Germany;Frankfurt,28.1.2014,137,0.948,0.55
819,7,7,Germany;Frankfurt,28.1.2014,135,0.948,0.55
820,11,7,Germany;Frankfurt,28.1.2014,134,0.948,0.55
821,4,5,Germany;Berlin,28.1.2014,128,0.948,0.55
822,7,1,Czech republic;Prague,28.1.2014,125,0.948,0.55
823,3,5,Germany;Berlin,28.1.2014,123,0.948,0.55
824,8,5,Germany;Berlin,28.1.2014,120,0.948,0.55
825,7,2,Denmark;Copenhagen,28.1.2014,120,0.948,0.55
826,5,6,Germany;Dresden,28.1.2014,119,0.948,0.55
827,6,1,Czech republic;Prague,28.1.2014,118,0.948,0.55
828,3,7,Germany;Frankfurt,28.1.2014,116,0.948,0.55
829,8,7,Germany;Frankfurt,28.1.2014,114,0.948,0.55
830,10,7,Germany;Frankfurt,28.1.2014,112,0.948,0.55
831,4,5,Germany;Berlin,28.1.2014,103,0.948,0.55
832,5,7,Germany;Frankfurt,28.1.2014,101,0.948,0.55
833,9,3,Czech republic;Ostrava,28.1.2014,97,0.948,0.4
834,1,7,Germany;Frankfurt,28.1.2014,97,0.948,0.4
835,1,5,Germany;Berlin,28.1.2014,96,0.948,0.4
836,7,7,Germany;Frankfurt,28.1.2014,93,0.948,0.4
837,4,7,Germany;Frankfurt,28.1.2014,89,0.948,0.4
838,1,4,Germany;Frankfurt,28.1.2014,89,0.948,0.4
839,4,5,Germany;Berlin,28.1.2014,86,0.948,0.4
